docid	tm_author	tm_title	tm_year	review_year	rownum	review_title	prize_author	bestseller_year	is_bestseller	obscure	firstpub	birthyear	us_national	lowest_date	standard_auth	review_wordcount	review_sentiment
mdp.39015063918083	fletcher, j. s. (joseph smith)	cartwright gardens murder	1926.0	1926.0	2997.0	cartwrlght gardens murder.	False		False	False	1926	1863.0	False	1926	fletcher, j. s. (jos	740.0	3.58723249909
uc1.$b236105	coolidge, dane	war paint	1929.0	1929.0	3674.0	war paint.	False		False	False	1929	1873.0	True	1929	coolidge, dane	1040.0	3.4905802126699994
mdp.39015063963659	terhune, albert payson	secre	1929.0	1929.0	4099.0	secret of seadream house.	False		False	False	1929	1872.0	True	1929	terhune, albert pays	890.0	3.51095700416
mdp.39015031305975	stribling, t. s. (thomas sigismund)	backwater	1930.0	1930.0	1861.0	backwater.	False		False	False	1930	1881.0	True	1930	stribling, t. s. (th	4270.0	2.93716036536
uc1.$b298770	poole, ernest	the avalanche	1924.0	1924.0	728.0	avalanche.	True		False	False	1924	1880.0	True	1924	poole, ernest	5780.0	3.0909090909099994
uc1.$b85998	baker, frank	mr. allenby lose	1945.0	1945.0	3187.0	mr allenby loses the way.	False		False	False	1945	1908.0	False	1945	baker, frank	2340.0	3.5352494577
wu.89099220964	terhune, albert payson	gray 	1927.0	1927.0	4358.0	gray dawn.	False		False	False	1927	1872.0	True	1927	terhune, albert pays	1340.0	3.4766710353900003
mdp.39015059447667	corbett, elizabeth frances	mrs. meigs and 	1936.0	1936.0	5716.0	mrs meigs and mr cunningham.	False		False	False	1936	1887.0	True	1936	corbett, elizabeth f	1990.0	3.74291605302
uc2.ark+=13960=t9b56j33s	nyburg, sidney l. (sidney lauer)	conquest	1916.0	1916.0	2080.0	conquest.	False		False	False	1916	1880.0	False	1916	nyburg, sidney l. (s	2680.0	4.0
uc1.32106014427741	hawkes, john	cannibal	1949.0	1950.0	48.0	the cannibal.	False		False	False	1949	1925.0	True	1949	hawkes, john	3510.0	3.57351829621
mdp.39015030850799	briffault, robert	fandango	1940.0	1940.0	1191.0	fandango.	False		False	False	1940	1876.0	False	1940	briffault, robert	3230.0	3.15771244462
inu.32000001859372	mackenzie, compton, sir	for sale	1931.0	1931.0	1295.0	for sale (eng title: buttercups and daisies).	False		False	False	1931	1883.0	False	1931	mackenzie, compton, 	1890.0	2.63415348565
uc1.b3347151	lowry, robert	big cage	1949.0	1949.0	2893.0	big cage.	False		False	False	1949	1919.0	True	1949	lowry, robert	5420.0	3.07497399316
mdp.39015017659098	algren, nelson	man with the golden arm,	1949.0	1949.0	5355.0	man with the golden arm.	False		False	False	1949	1909.0	True	1949	algren, nelson	3440.0	3.42705082479
mdp.39015010301193	asch, sholem	the nazarene	1939.0	1939.0	1804.0	the nazarene; tr.	False	1939.0	True	False	1939	1880.0	True	1939	asch, sholem	14300.0	3.72178946616
mdp.39015030843257	aldridge, james	diplomat	1949.0	1950.0	774.0	the diplomat.	False		False	False	1949	1918.0	False	1949	aldridge, james	6100.0	3.40856342537
uc1.32106002228283	broch, hermann	sleepwalkers, a tril	1932.0	1932.0	1717.0	the sleepwalkers; a trilogy [tr.	False		False	False	1932	1886.0	True	1932	broch, hermann	8860.0	3.70416197975
uc1.$b301206	luther, mark lee	boosters	1924.0	1924.0	1046.0	boosters.	False		False	False	1924	1872.0	False	1924	luther, mark lee	3380.0	3.66666666667
mdp.39015005121796	james, m. r. (montague rhodes)	a warning to the curious	1925.0	1925.0	3340.0	warning to 3 the curious: and other ghost stories.	False		False	False	1925	1862.0	False	1925	james, m. r. (montag	2260.0	3.48395764185
uc1.$b243529	noyes, alfred	sun cure	1929.0	1929.0	6124.0	sun cure.	False		False	False	1929	1880.0	False	1929	noyes, alfred	4080.0	3.3517876406200005
uc1.b3144349	poole, ernest	millions	1922.0	1922.0	36.0	millions.	True		False	False	1922	1880.0	False	1922	poole, ernest	4670.0	3.64409722222
uc1.$b242575	fante, john	dago red	1940.0	1940.0	1716.0	dago red; ii.	False		False	False	1940	1909.0	True	1940	fante, john	2790.0	3.86233661626
uc1.b3116688	fante, john	wait until 	1938.0	1938.0	5212.0	wait until spring, bandinl.	False		False	False	1938	1909.0	True	1938	fante, john	3140.0	3.66732394366
uc1.b4089439	cozzens, james gould	castaway	1934.0	1934.0	1432.0	castaway.	True		False	False	1934	1903.0	True	1934	cozzens, james gould	4030.0	3.27888730385
mdp.39015059771025	richter, conrad	free 	1943.0	1943.0	1169.0	free man.	False		False	False	1943	1890.0	True	1943	richter, conrad	5110.0	3.58648790747
mdp.39015003742627	mann, thomas	joseph and his brothers;	1933.0	1934.0	2735.0	joseph and his brothers [v 1.	True		False	False	1933	1875.0	False	1933	mann, thomas	12300.0	3.52567760342
inu.32000007957246	hamsun, knut	victoria	1923.0	1923.0	3388.0	victoria; tr.	True		False	False	1923	1859.0	False	1923	hamsun, knut	6710.0	3.3800525648
uc1.$b106073	lewisohn, ludwig	an altar in 	1934.0	1934.0	5498.0	an altar in the fields.	False		False	False	1934	1882.0	True	1934	lewisohn, ludwig	6420.0	3.30424069511
mdp.39015048880911	lewisohn, ludwig	renegade	1942.0	1942.0	881.0	renegade.	False		False	False	1942	1882.0	True	1942	lewisohn, ludwig	1900.0	3.85137912385
uc1.32106002112446	grey, zane	wildfire	1916.0	1917.0	2138.0	wildfire. ii	False	1917.0	True	False	1916	1872.0	True	1916	grey, zane	2250.0	3.5173370319
uc1.$b56765	hummel, george f. (george frederick)	heritage	1935.0	1935.0	743.0	heritage. <;?	False		False	False	1935	1882.0	False	1935	hummel, george f. (g	6020.0	3.40652463382
uc1.$b242729	masefield, john	new chum	1944.0	1945.0	3618.0	new chum.	False		False	False	1944	1878.0	False	1944	masefield, john	8440.0	3.60121018381
mdp.39015014502325	masefield, john	hawbucks	1929.0	1929.0	674.0	hawbucks. 33gp $2.50	False		False	False	1929	1878.0	False	1929	masefield, john	4620.0	3.02555211779
mdp.39015003344796	faulkner, william	sartoris	1929.0	1929.0	2745.0	sartoris.	True		False	False	1929	1897.0	True	1929	faulkner, william	640.0	3.3886962552
uc1.b3834398	galsworthy, john	captures	1923.0	1923.0	230.0	captures.	True		False	False	1923	1867.0	False	1923	galsworthy, john	6780.0	3.55606307776
uc1.$b105350	strong, l. a. g. (leonard alfred george)	open sky	1939.0	1939.0	3217.0	the open sky.	False		False	False	1939	1896.0	False	1939	strong, l. a. g. (le	5480.0	3.34238994497
mdp.39015002176801	hammett, dashiell	thin man	1934.0	1934.0	1682.0	thin man.	False		False	False	1934	1894.0	True	1934	hammett, dashiell	2850.0	3.63466476462
mdp.39015059392293	davis, clyde brion	anointed	1937.0	1937.0	4479.0	the anointed	False		False	False	1937	1894.0	True	1937	davis, clyde brion	4620.0	3.6586639615300007
uc1.$b344261	brand, max	alcatraz	1923.0	1923.0	1249.0	alcatraz.	False		False	False	1923	1892.0	True	1923	brand, max	2070.0	3.23409461664
mdp.39015031232450	edmonds, walter dumaux	big barn	1930.0	1930.0	395.0	big barn.	False		False	False	1930	1903.0	True	1930	edmonds, walter duma	3690.0	3.5245924384300005
uc1.$b799542	guérard, albert j. (albert joseph)	maquisard, a c	1945.0	1945.0	4566.0	maqulsard; a christmas tale.	False		False	False	1945	1880.0	True	1945	guérard, albert j. (	3440.0	3.73397204146
mdp.39015011562967	costain, thomas b. (thomas bertram)	moneyman	1947.0	1947.0	1928.0	the moneyman.	False		False	False	1947	1885.0	True	1947	costain, thomas b. (	7210.0	3.5513306946900003
uc1.$b244770	strong, l. a. g. (leonard alfred george)	sea wall	1933.0	1933.0	1881.0	sea wall.	False		False	False	1933	1896.0	False	1933	strong, l. a. g. (le	5370.0	3.77783599686
uc1.$b242728	knibbs, henry herbert	temescal	1925.0	1925.0	1906.0	temescal.	False		False	False	1925	1874.0	True	1925	knibbs, henry herber	3230.0	3.5183604657300003
uc1.$b312691	train, arthur cheney	ambition	1928.0	1928.0	615.0	ambition.	False		False	False	1928	1875.0	True	1928	train, arthur cheney	4270.0	3.60469483568
uc1.b3688116	cozzens, james gould	cock pit	1928.0	1928.0	30.0	cock pit.	True		False	False	1928	1903.0	True	1928	cozzens, james gould	2590.0	3.76281690141
mdp.39015003940999	glasgow, ellen anderson gholson	builders	1919.0	1919.0	2224.0	builders.	False		False	False	1919	1873.0	False	1919	glasgow, ellen ander	3410.0	3.5058456117900003
uc1.$b660183	brophy, john	gentleman 	1939.0	1940.0	5302.0	gentleman of stratford.	False		False	False	1939	1899.0	False	1939	brophy, john	4210.0	3.05396697543
uc1.$b56447	cross, ruth	soldier of good fortune 	1936.0	1937.0	3404.0	soldier of good fortune.	False		False	False	1936	1887.0	False	1936	cross, ruth	430.0	3.77885482417
nyp.33433074879168	lynde, francis	girl, a horse and a	1920.0	1920.0	430.0	girl. a horse and a dog.	False		False	False	1920	1856.0	False	1920	lynde, francis	1690.0	3.84653161449
nyp.33433076074784	locke, gladys edson	red cavalier, or, the t	1922.0	1922.0	1808.0	red cavalier; or, = the twin turrets mystery.	False		False	False	1922	1887.0	False	1922	locke, gladys edson	1340.0	3.82204861111
uc1.$b63878	ward, christopher	a yankee rover, being the stor	1932.0	1932.0	4305.0	yankee rover; being the story of the adventures of jonathan drew.	False		False	False	1932	1868.0	False	1932	ward, christopher	2630.0	3.60277465317
mdp.39015030127081	crofts, freeman wills	wilful and premeditated; 	1934.0	1934.0	235.0	wilful and premeditated.	False		False	False	1934	1879.0	False	1934	crofts, freeman will	330.0	3.77888730385
mdp.39015063940970	nason, leonard hastings	chevrons	1926.0	1926.0	3932.0	chevrons.	False		False	False	1926	1895.0	True	1926	nason, leonard hasti	4070.0	3.69042437432
mdp.39015066062178	wells, h. g. (herbert george)	world of william clissold	1926.0	1926.0	3628.0	world of william cllssold; a novel at a new angle.	False		False	False	1926	1866.0	False	1926	wells, h. g. (herber	33500.0	3.30549510337
uc1.$b322766	biggs, john, jr	demigods	1926.0	1926.0	3000.0	demigods.	False		False	False	1926		False	1926	biggs, john, jr	3220.0	3.41063656148
umn.31951002050664h	burnett, w. r. (william riley)	iron man	1930.0	1930.0	4128.0	iron man.	False		False	False	1930	1899.0	True	1930	burnett, w. r. (will	4820.0	3.50195398312
mdp.39015002145046	vidal, gore	a search for the king, a 12th 	1950.0	1950.0	2857.0	search for the king; a 12th century legend.	False		False	False	1950	1925.0	True	1950	vidal, gore	5290.0	3.26010404162
mdp.39015059375751	burt, maxwell struthers	festival	1931.0	1931.0	3991.0	festival.	False		False	False	1931	1882.0	False	1931	burt, maxwell struth	6490.0	3.03888400703
mdp.39015013105476	johnson, josephine winslow	wildwood	1946.0	1946.0	421.0	wildwood.	True		False	False	1946	1910.0	True	1946	johnson, josephine w	5490.0	3.4697646103900004
pst.000005647651	stuart, jesse	taps for private tu	1943.0	1943.0	2121.0	taps for private tussle; 11.	False		False	False	1943	1906.0	True	1943	stuart, jesse	6760.0	3.74305242602
mdp.39015063974227	young, e. h. (emily hilda)	malletts	1927.0	1927.0	673.0	the malletts.	False		False	False	1927	1880.0	False	1927	young, e. h. (emily 	5380.0	3.5082568807300003
mdp.39015059405947	phillpotts, eden	redcliff	1924.0	1924.0	3733.0	redcliff.	False		False	False	1924	1862.0	False	1924	phillpotts, eden	2310.0	3.27777777778
uc1.$b244033	raine, william macleod	colorado	1928.0	1928.0	2726.0	colorado.	False		False	False	1928	1871.0	True	1928	raine, william macle	1180.0	3.64422535211
uc1.$b105670	steen, marguerite	twilight on the floods;	1949.0	1949.0	3008.0	twilight on the floods.	False		False	False	1949	1894.0	False	1949	steen, marguerite	4020.0	2.94996399053
mdp.39015014856242	white, leslie turner	magnus the magnificent 	1950.0	1950.0	5543.0	magnus the magnificent.	False		False	False	1950	1903.0	False	1950	white, leslie turner	1020.0	3.52020808323
mdp.39015005494136	cain, james m. (james mallahan)	seren	1937.0	1937.0	4304.0	serenade.	False		False	False	1937	1892.0	True	1937	cain, james m. (jame	2710.0	3.02308385933
nyp.33433076043714	oyen, henry	big flat	1919.0	1919.0	771.0	big flat.	False		False	False	1919	1883.0	False	1919	oyen, henry	810.0	3.76169122357
mdp.39015030113743	young, francis brett	redlakes	1930.0	1930.0	6467.0	the redlakes (eng title: jim redlake).	False		False	False	1930	1884.0	False	1930	young, francis brett	5660.0	3.3759705435000003
uc1.$b615934	wiechert, ernst emil	baroness	1936.0	1936.0	2555.0	the baroness; tr.	False		False	False	1936	1887.0	False	1936	wiechert, ernst emil	970.0	2.70006872852
mdp.39015033438634	arlen, michael	hell! said the d	1934.0	1934.0	1224.0	hell! said the duchess.	False		False	False	1934	1895.0	True	1934	arlen, michael	2010.0	2.27888730385
uc1.$b298752	phillpotts, eden	tryphena	1929.0	1929.0	3383.0	tryphena. 392 $2	False		False	False	1929	1862.0	False	1929	phillpotts, eden	2950.0	3.63321775312
uc1.$b244152	nason, leonard hastings	top kick	1928.0	1928.0	86.0	top kick.	False		False	False	1928	1895.0	True	1928	nason, leonard hasti	1060.0	3.5
uc1.32106006749938	bunin, ivan alekseevich	the elaghin affair and other stories	1935.0	1935.0	4240.0	the elaehln affair, and other stories; sel.	True		False	False	1935	1870.0	False	1935	bunin, ivan alekseev	6190.0	3.34058292647
uc1.$b63932	surdez, georges	homeland	1946.0	1946.0	2949.0	homeland.	False		False	False	1946		False	1946	surdez, georges	4220.0	3.502840909090001
nyp.33433076057417	walton, george lincoln	oscar montague paranoiac	1919.0	1920.0	914.0	oscar montague—paranoiac.	False		False	False	1919	1854.0	False	1919	walton, george linco	1590.0	3.41583793738
mdp.39015003661934	asch, sholem	three cit	1933.0	1933.0	1936.0	three cities; a trilogy; tr.	False		False	False	1933	1880.0	True	1933	asch, sholem	9540.0	3.61735510727
pst.000021106644	maugham, w. somerset, (william somerset)	ashenden	1941.0	1928.0	824.0	ashenden: or.	False		False	False	1941	1874.0	False	1928	maugham, w. somerset	4370.0	3.61708920188
nyp.33433074807946	brown, alice	old crow	1922.0	1922.0	2305.0	old crow.	False		False	False	1922	1857.0	True	1922	brown, alice	5220.0	3.20717592593
uc1.$b312569	speare, dorothy	gay year	1923.0	1923.0	2614.0	gay year.	False		False	False	1923	1898.0	False	1923	speare, dorothy	2500.0	3.32803153888
uc1.$b86983	browne, lewis	all things are p	1935.0	1935.0	3105.0	all things are possible.	False		False	False	1935	1897.0	False	1935	browne, lewis	2180.0	2.90652463382
uc1.$b302099	neihardt, john gneisenau	indian tales and o	1926.0	1926.0	4408.0	indian tales, and others.	False		False	False	1926	1881.0	False	1926	neihardt, john gneis	1640.0	3.58723249909
uc1.$b245297	laskier, frank	log book	1943.0	1943.0	899.0	log book.	False		False	False	1943	1912.0	False	1943	laskier, frank	3490.0	3.74564785606
mdp.39015030127982	allen, james lane	landmark	1925.0	1925.0	1372.0	the landmark.	False		False	False	1925	1849.0	True	1925	allen, james lane	2710.0	3.02844950213
uc1.$b106282	o'brien, kate	anteroom	1934.0	1934.0	4217.0	the anteroom.	False		False	False	1934	1897.0	False	1934	o'brien, kate	5130.0	3.93196532426
uc1.b3688269	hergesheimer, joseph	cytherea	1922.0	1921.0	223.0	cytherea.	False		False	False	1922	1880.0	True	1921	hergesheimer, joseph	5430.0	3.10060080107
uc1.32106002119409	jones, idwal	vineyard	1942.0	1942.0	2204.0	vineyard.	False		False	False	1942	1890.0	False	1942	jones, idwal	2540.0	3.85137912385
uc1.$b787726	wassermann, jakob	wedlock;	1926.0	1927.0	2401.0	wedlock; tr.	False		False	False	1926	1873.0	False	1926	wassermann, jakob	4630.0	2.85846075433
mdp.39015020087121	jordan, elizabeth garver	page mr. pomeroy; 	1934.0	1934.0	1210.0	page mr.	False		False	False	1934	1867.0	True	1934	jordan, elizabeth ga	1110.0	3.11222063718
mdp.39015016894654	o'flaherty, liam	assassin	1928.0	1928.0	4814.0	the assassin.	False		False	False	1928	1896.0	False	1928	o'flaherty, liam	4670.0	3.5317541613300003
mdp.39015048710043	o'flaherty, liam	skerrett	1932.0	1932.0	2754.0	skerrett.	False		False	False	1932	1896.0	False	1932	o'flaherty, liam	5460.0	3.4583290725
mdp.39015002146614	o'hara, john	appointment i	1934.0	1934.0	2393.0	appointment in samarra.	False		False	False	1934	1905.0	True	1934	o'hara, john	7870.0	3.33435751125
inu.32000007478300	o'hara, john	pal joey	1940.0	1940.0	4823.0	pal joey.	False		False	False	1940	1905.0	True	1940	o'hara, john	930.0	3.72734595248
uc1.$b300264	foote, john taintor	a wedding gift; a fishing stor	1924.0	1924.0	3013.0	wedding gift; a flsh1 ing story.	False		False	False	1924	1881.0	True	1924	foote, john taintor	570.0	3.33333333333
uc1.$b105955	waugh, alec	balliols	1934.0	1934.0	2143.0	the balliols.	False		False	False	1934	1898.0	False	1934	waugh, alec	2460.0	3.5577746077
mdp.39015048881240	lewisohn, ludwig	don juan	1923.0	1923.0	3798.0	don juan.	False		False	False	1923	1882.0	True	1923	lewisohn, ludwig	5440.0	3.53106307776
mdp.39015009020440	mundy, talbot	king--of the k	1916.0	1916.0	1173.0	king—of the khyber rifles; 2 a romance of adventure.	False		False	False	1916	1879.0	False	1916	mundy, talbot	2100.0	3.81113398796
uc1.b3407041	hunt, mabel leigh	"""have you seen tom thumb?"	1942.0	1942.0	1024.0	have you seen tom thumb?	False		False	False	1942	1892.0	True	1942	hunt, mabel leigh	1870.0	3.88740842716
nyp.33433076045230	morley, christopher	kathleen	1920.0	1920.0	612.0	kathleen. ll	False		False	False	1920	1890.0	True	1920	morley, christopher	730.0	3.6546961326
mdp.39015063760121	sullivan, alan	jade god	1923.0	1925.0	1210.0	jade god.	False		False	False	1923	1868.0	False	1923	sullivan, alan	2610.0	3.39144407565
uc2.ark+=13960=t28915m1x	couperus, louis	old people and the things that	1918.0	1918.0	838.0	old peo is and the things that pass; tr.	False		False	False	1918	1863.0	False	1918	couperus, louis	4040.0	3.6352327447800006
osu.32435005236112	holding, elisabeth sanxay	kill joy	1942.0	1942.0	204.0	kill joy.	False		False	False	1942	1889.0	False	1942	holding, elisabeth s	920.0	3.87614926988
mdp.39015000608474	benson, e. f. (edward frederick)	colin ii	1925.0	1925.0	1418.0	colin ii.	False		False	False	1925	1867.0	False	1925	benson, e. f. (edwar	3790.0	3.3226384279000003
pst.000029585229	ferber, edna	cimarron	1930.0	1930.0	5292.0	cimarron.	True	1930.0	True	False	1930	1887.0	True	1930	ferber, edna	11320.0	3.5166740994
uc2.ark+=13960=t9571ch78	marshall, edison	heart of little shikar	1922.0	1922.0	829.0	heart of little shlkara: and olher stories.	False		False	False	1922	1894.0	False	1922	marshall, edison	1980.0	3.43055555556
mdp.39015063525466	bailey, h. c. (henry christopher)	black land, white land; a regg	1936.0	1937.0	3011.0	black land, white land.	False		False	False	1936	1878.0	False	1936	bailey, h. c. (henry	2100.0	3.70914111812
mdp.39015030947991	bercovici, konrad	peasants	1928.0	1928.0	4327.0	peasants.	False		False	False	1928	1882.0	True	1928	bercovici, konrad	7040.0	3.0448692152900003
mdp.39015000630916	lawrence, d. h. (david herbert)	kangaroo	1923.0	1923.0	1961.0	kangaroo.	False		False	False	1923	1885.0	False	1923	lawrence, d. h. (dav	10100.0	3.2611597211900003
uc1.$b63702	ronald, james	old soldiers	1942.0	1942.0	3935.0	old soldiers never die.	False		False	False	1942	1905.0	False	1942	ronald, james	2480.0	3.68922390481
mdp.39015059407687	beresford, j. d. (john davys)	tapestry	1927.0	1927.0	4345.0	the tapestry.	False		False	False	1927	1873.0	False	1927	beresford, j. d. (jo	6480.0	3.05585744531
